date,MINTEMP,MAXTEMP,HUMIDITY,OT,fact
2023-07-05 16:00:00,28,33.0,60,95,"Cloudy intervals and sunny periods; temperature 28-33°C; southwest wind level 3, gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 60%-95%."
2023-07-06 06:00:00,28,33.0,60,95,"Cloudy intervals to sunny; temperature 28-33°C; southwest wind 3-4 levels, gusts 6-7 levels in coastal, highland and sea areas; relative humidity 60%-95%."
2023-07-06 11:00:00,30,33.0,60,90,"Cloudy; temperature 30-33°C; southwestern wind level 4, gusts to level 5; relative humidity 60%-90%."
2023-07-06 16:00:00,27,33.0,60,95,"Cloudy; temperature 27-33°C; south wind level 4, gust level 5; relative humidity 60%-95%."
2023-07-07 06:00:00,27,33.0,60,95,"Sunny intervals with cloudy periods, hot weather, occasional short-term showers locally; temperature 27-33°C, the highest temperature in the central and northern regions and densely populated areas can reach 35°C or above; south wind 3-4 levels, gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 60%-95%."
2023-07-07 11:00:00,30,33.0,60,90,"Sunny intervals and cloudy, hot weather, with occasional short-term showers locally; temperature 30-33°C, the maximum temperature in the central and northern regions and densely populated areas can reach 35°C or above; southwesterly wind of magnitude 3, the maximum gust in coastal areas, highlands and sea areas is about 6 levels; relative humidity 60%-90%."
2023-07-07 16:00:00,28,33.0,65,90,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 28-33°C; southwesterly wind of Level 3; relative humidity 65%-90%."
2023-07-08 06:00:00,29,34.0,70,90,"Cloudy to partly sunny; temperature 29-34°C; south wind level 3, gust level 4; relative humidity 70%-90%."
2023-07-08 11:00:00,29,33.0,55,90,"Sunny intervals with cloudy periods, hot weather, and locally occasional short-term (thunder)showers; temperature ranging from 29 to 33°C, with the highest temperature reaching 35°C in the central-northern and densely populated areas; southwesterly wind of magnitude 3; relative humidity ranging from 55% to 90%."
2023-07-08 16:00:00,27,32.0,65,95,"Generally sunny, hot weather, with occasional short-term (thunder) showers locally; temperature 27-32°C, the maximum temperature in the northern and densely populated areas can reach 35°C; southwest wind 3-4 levels; relative humidity 65%-95%."
2023-07-09 06:00:00,28,33.0,65,90,"Sunny intervals with cloudy periods, hot weather, occasional local short-term (thunder)showers; temperature 28-33°C, the highest temperature in the northern and densely populated areas can reach 35°C; southwesterly wind 3-4 levels; relative humidity 65%-90%."
2023-07-09 11:00:00,30,33.0,65,85,"Sunny intervals and cloudy, with occasional short-term (thunder) showers in some areas; temperature 30-33°C, with a maximum temperature of up to 35°C in the central and northern regions and densely populated areas; southwest wind of 3-4 levels; relative humidity 65%-85%."
2023-07-09 16:00:00,28,33.0,60,95,"Sunny with intervals of cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 28-33°C, the highest temperature in the central and northern parts and densely populated areas can reach over 35°C; southwest wind 3-4 levels; relative humidity 60%-95%."
2023-07-10 06:00:00,28,33.0,60,95,"Sunny intervals with cloudy periods, hot weather, with occasional short-term (thunder) showers locally; temperature 28-33°C, the maximum temperature in the central and northern regions and densely populated areas can reach more than 35°C; southwesterly wind of 3-4 levels; relative humidity 60%-95%."
2023-07-10 11:00:00,28,33.0,60,95,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 28-33°C, the highest temperature in central-northern and densely populated areas can reach over 35°C; southwest wind level 3-4; relative humidity 60%-95%."
2023-07-10 16:00:00,28,33.0,60,95,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 28-33°C, with the highest temperature in the central-northern and densely populated areas reaching above 35°C; southwesterly wind 3-4 levels; relative humidity 60%-95%."
2023-07-11 06:00:00,28,33.0,60,95,"It's cloudy and hot, with occasional short-term (thunder)showers locally; the temperature is 28-33°C, and the highest temperature in the central-northern and densely populated areas is above 35°C; it's southwest wind of grade 2-3; the relative humidity is 60%-95%."
2023-07-11 11:00:00,28,33.0,60,95,"It is cloudy and hot, with occasional short-duration (thunder) showers locally; the temperature is 28-33°C, and the maximum temperature in the central and northern regions and densely populated areas is above 35°C; the southwest wind is at 2-3 levels; the relative humidity is 60%-95%."
2023-07-11 16:00:00,29,33.0,60,85,"Sunny and hot, with occasional short-term (thunder) showers locally; temperature 29-33°C; southwest wind of 2-3 levels; relative humidity 60%-85%."
2023-07-12 06:00:00,27,33.0,60,90,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 27-33°C, with the highest temperature of 35°C or above in central, northern and densely populated areas; southwesterly wind of 2-3 levels, and the maximum gust of 6 levels in coastal, highland and sea areas; relative humidity of 60%-90%."
2023-07-12 11:00:00,30,33.0,60,90,"Sunny periods with cloudy intervals, hot weather, with occasional short-duration (thunder) showers locally; temperature 30-33°C, the highest temperature in the central-northern and densely populated areas is 35°C or above; southwesterly wind of 2-3 levels; relative humidity 60%-90%."
2023-07-12 16:00:00,27,34.0,60,90,"Sunny intervals and cloudy, hot weather with occasional short-term (thunder) showers locally; temperature 27-34°C; south wind of magnitude 3; relative humidity 60%-90%."
2023-07-13 06:00:00,27,35.0,60,90,"Cloudy and partly sunny; temperature 27-35°C; south wind of level 3, gust of level 4; relative humidity 60%-90%."
2023-07-13 11:00:00,28,34.0,60,90,"Sunny intervals with cloudy periods, hot weather, with occasional short-term (thunder)showers locally; temperature 28-34°C; south wind level 2-3; relative humidity 60%-90%."
2023-07-13 16:00:00,28,34.0,60,90,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 28-34°C; south wind 2-3 levels; relative humidity 60%-90%."
2023-07-14 06:00:00,28,35.0,55,85,"Sunny intervals and cloudy, hot weather, with local short-term (thunder) showers; temperature 28-35°C, the highest temperature in the central and northern regions and densely populated areas 36-38°C; southerly wind of grade 2; relative humidity 55%-85%."
2023-07-14 11:00:00,31,35.0,55,85,"Sunny intervals and cloudy, hot weather, with short-term (thunder) showers locally; temperature 31-35°C, the highest temperature in the central and northern regions and densely populated areas 36-38°C; southerly wind of 2-3 levels; relative humidity 55%-85%."
2023-07-14 16:00:00,28,36.0,55,95,"Sunny intervals to cloudy, hot weather, with local short-term (thunder) showers; temperature range 28-36°C, the highest temperature in the central and northern regions and densely populated areas 37-38°C; northerly wind of 2-3 levels; relative humidity 55%-95%."
2023-07-15 06:00:00,28,36.0,55,95,"Sunny intervals and cloudy, extremely hot weather, with local short-term (thunder)showers; temperature 28-36°C, with the highest temperature of 37-38°C in the central-northern areas and densely populated areas; northerly wind of 2-3 levels; relative humidity of 55%-95%."
2023-07-15 11:00:00,31,36.0,50,80,"Sunny intervals and cloudy, extreme heat, and there are short-term (thunder)showers in some areas; temperature 31-36°C; north wind of magnitude 2; relative humidity 50%-80%."
2023-07-15 16:00:00,28,36.0,55,90,"Overcast with intervals of cloudy, with (thunder) showers, with larger local rainfall and accompanied by short-term strong winds; temperature 28-36°C; northeasterly wind of magnitude 3, and gusts of 6-7 levels in coastal, highland and sea areas; relative humidity 55%-90%."
2023-07-16 06:00:00,26,32.0,65,95,"Overcast to partly cloudy with (thunder) showers, locally with heavier rain and accompanied by short-term strong winds; temperature 26-32°C; northeasterly wind of magnitude 3, with the maximum gust reaching 7-8 levels along the coast, highlands and sea areas; relative humidity 65%-95%."
2023-07-16 11:00:00,26,32.0,65,95,"Cloudy with intervals of overcast, there are (thunder) showers with locally heavier rain; temperature 26-32°C; northeasterly wind about 4 levels, with the maximum gust of 8 levels or above; relative humidity 65%-95%."
2023-07-16 16:00:00,26,30.0,65,95,"Overcast, with heavy rain to rainstorm; temperature 26-30°C; northeasterly wind level 4-5, with gusts level 8 in coastal areas, highlands and sea areas; relative humidity 65%-95%."
2023-07-17 06:00:00,25,30.0,65,95,"It's cloudy and there is a heavy rainstorm; the temperature is 25-30°C; the southeast wind is 5-6 levels, and the gusts in coastal areas, highlands and sea areas are 8-10 levels; the relative humidity is 65%-95%."
2023-07-17 11:00:00,25,30.0,65,95,"Overcast with heavy rainstorms; temperature 25-30°C; southeast wind 5-6 levels, gusts of 8-10 levels in coastal areas, highlands and sea areas; relative humidity 65%-95%."
2023-07-17 16:00:00,25,30.0,75,95,"Overcast with heavy rain; temperature 25-30°C; southeastern wind 6-8 levels, with the maximum gust of 10 levels in coastal areas, highlands and sea areas; relative humidity 75%-95%."
2023-07-18 06:00:00,26,30.0,75,95,"It is cloudy to overcast with intermittent (thunder) showers and heavy rain at times; the temperature is 26-30°C; the southeast wind is about magnitude 4, and the gust in coastal areas, highlands and sea areas is 6-7 magnitudes; the relative humidity is 75%-95%."
2023-07-18 11:00:00,26,30.0,75,95,"Overcast to cloudy with intermittent (thunder) showers, local heavy rain possible; temperature 26-30°C; southeasterly wind about 4 levels, gusts of 6-7 levels in coastal, highland and sea areas; relative humidity 75%-95%."
2023-07-18 16:00:00,27,31.0,70,95,"Cloudy to overcast, with showers or thunderstorms, and the rain is relatively heavy at times; temperature 27-31°C; southeastern wind of 3-4 levels, and gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 70%-95%."
2023-07-19 06:00:00,27,31.0,70,95,"Overcast to partly cloudy with showers or thunderstorms, and the rain is heavier at some times; temperature 27-31°C; southeast wind level 3-4, and gusts of 6-7 levels in coastal areas, highlands and sea areas; relative humidity 70%-95%."
2023-07-19 11:00:00,27,31.0,70,95,"Overcast to partly cloudy with scattered showers or thunderstorms, and the rain may be heavier at some times; temperature ranging from 27 to 31°C; southeastern wind of 3 to 4 levels, and gusts of 6 to 7 levels in coastal, highland and sea areas; relative humidity ranging from 70% to 95%."
2023-07-19 16:00:00,27,32.0,70,95,"It is cloudy to overcast, with showers or thunderstorms; the temperature is 27-32°C; the southeast wind is grade 3-4, and the gust in coastal areas, highlands and sea areas is grade 6; the relative humidity is 70%-95%."
2023-07-20 06:00:00,27,32.0,70,95,"Cloudy, with short-term (thunder) showers; temperature 27-32°C; southeast wind level 2-3; relative humidity 70%-95%."
2023-07-20 11:00:00,29,33.0,70,95,"Cloudy, with short-term (thunder) showers; temperature 29-33°C; southeasterly wind of 2-3 levels; relative humidity 70%-95%."
2023-07-20 16:00:00,27,33.0,60,95,"Cloudy intervals to sunny intervals, with occasional showers locally, hot weather; temperature 27-33°C; southeast wind level 2-3, gusts of 6 levels in coastal areas, highlands and sea areas; relative humidity 60%-95%."
2023-07-21 06:00:00,27,33.0,60,95,"Cloudy with intervals of sunny periods, hot weather; temperature 27-33°C; southeast wind of 2-3 levels, gust of 5-6 levels in coastal areas, highlands and sea areas; relative humidity 60%-95%."
2023-07-21 11:00:00,29,33.0,60,90,"Cloudy with intervals of sunny spells, hot weather; temperature 29-33°C; southeastern wind of grade 2-3; relative humidity 60%-90%."
2023-07-21 16:00:00,27,33.0,60,90,"Sunny intervals and cloudy, occasional (thunder)showers in some areas, hot weather; temperature 27-33°C; southeasterly wind of 2 to 3 levels; relative humidity 60%-90%."
2023-07-22 06:00:00,27,33.0,60,90,"Sunny intervals with cloudy periods, occasional (thunder) showers locally, hot weather; temperature 27-33°C; southeasterly wind 2-3 levels; relative humidity 60%-90%."
2023-07-22 11:00:00,29,33.0,60,90,"Sunny intervals with cloudy spells, occasional (thunder)showers locally, hot weather; temperature 29-33°C; southeasterly wind of 2-3 levels; relative humidity 60%-90%."
2023-07-22 16:00:00,27,34.0,60,90,"Sunny intervals and cloudy, hot weather; temperature 27-34°C; southerly wind of grade 3; relative humidity 60%-90%."
2023-07-23 06:00:00,27,34.0,60,90,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 27-34°C; south wind 2-3 levels; relative humidity 60%-90%."
2023-07-23 11:00:00,29,34.0,60,80,"Sunny intervals and cloudy, hot weather, with occasional short-term (thunder) showers locally; temperature 29-34°C, the maximum temperature in the central and northern regions and densely populated areas can reach above 35°C; southerly wind of 2-3 levels; relative humidity 60%-80%."
2023-07-23 16:00:00,27,34.0,60,90,"Sunny intervals with cloudy periods, and there may be short-term (thunder) showers in some areas, hot weather; temperature 27-34°C, and the maximum temperature in the central and northern and densely populatedareas is 35°C or above; southerly wind 2-3 levels; relative humidity 60%-90%."
